Assisi Hospice	832, Thomson Road, Singapore 574627	68322650 	Operating hours: 8:30 AM To 5:30 PM (Monday To Friday)
Apex Medical Centre (Jurong) Pte Ltd	960, Jurong West Street 92, 01- 172, Singapore 640960	67912292	Operating hours: Monday to Friday : 8:00am to 9:00pm, Saturday : 8:00am to 12:00pm, Sunday : 6:00pm to 12:00mn
1Aesthetics, Medical & Surgery	3, GATEWAY DRIVE, WESTGATE, 03- 21, Singapore 608532	66125173	NA
Astique The Aesthetic Clinic	350, Orchard Road, Shaw House, 08- 00, Singapore 238868	67323801	Operating hours: Monday to Friday: 11:00am to 8:00pm; Saturday: 11:00am to 4:00pm; Sunday & Public Holiday: Closed
ASSURANCE MEDICARE CLINIC AND SURGERY	370, TANJONG KATONG ROAD, Singapore 437127	63457810	NA
Atlantic Search Services Pte Ltd	50, Raffles Road, Singapore Land Tower, Level 37, Singapore 048623	6504 4662 	NA
Atlas Medical - Laser & Aesthetics Clinic	391B, Orchard Road, Ngee Ann City Tower B, 13- 10, Singapore 238874	65560829	Operating hours: Monday to Friday: 10:00am to 6:30pm; Wednesday & Thursday: 10:00am to 8:30pm; Saturday: 10:00am to 1:30pm; Sunday & Public Holiday: Closed
Atria Medical Clinic	290, Orchard Road, Paragon, 12- 01, Singapore 238859	67341433	Operating hours: Monday to Friday: 9:00am to 1:00pm, 2:00pm to 5:00pm; Saturday: 9:00am to 1:00pm; Sunday & Public Holiday: Closed
Atria Pan Dental Group Pte Ltd	290, Orchard Road, Paragon, 19- 1, Singapore 238859	67333133	Operating hours: Monday to Friday: 9:00am to 6:00pm; Saturday: 9:00am to 2:00pm; Sunday & Public Holiday: Closed
Atria-City Dental Group Pte Ltd	391-B, Orchard Road, Ngee Ann City Tower B, 08- 08, Singapore 238874	67372777	Operating hours: Monday to Friday : 9.00am to 6.00pm, Saturday : 8:30am to 1.00pm, Sunday & PH closed
Atlantic Dental Surgery	189, Selegie Road, Selegie Centre, 01- 05, Singapore 188332	63387157	Operating hours: Monday to Friday : 10.00am to 5.00pm, Saturday : 10.00am to 1.00pm, Sunday & PH closed
Asia HealthPartners	304, Orchard Road, Lucky Plaza, 05- 06, Singapore 238863	62357888	Operating hours: Monday to Friday: 8:30am to 5:00pm; Saturday: 8:30am to 12:00pm; Sunday and Public Holiday: Closed
Atrio Family Clinic (Amk) Pte. Ltd.	532, Ang Mo Kio Avenue 10, Cheng San Centre, 01- 2461, Singapore 560532	64554280	Operating hours: Mon - Fri :   8am - 2pm,  5.30pm - 1030pm, Sat:  8am -2pm , Sun: 9am -2pm
Audrey & Alexander Centre For General Dentistry	8, Sinaran Drive, Novena Specialist Center, 05- 17, Singapore 307470	66841744	Operating hours: Tuesday,Thursday,Friday & Saturday : 10.00am to 1.00pm, 2.00pm to 7.00pm, Monday, Wednesday & Sunday: Closed
AURA DENTAL CLINIC	290, ORCHARD ROAD, PARAGON, 20- 02, Singapore 238859	62353188	NA
	NA	NA	NA
Avenue K Clinic	615A, Punggol Drive, 01- 327, Singapore 821615	68344843	Operating hours: Monday to Friday: 8.30am-1.30pm, 2.00pm-4.00pm, 6.30pm-9.00pm, Sat: 8.30am-1.30pm, Closed on Sunday and Public Holidays
AWWA Caregiver Service	Blk 6, Boon Keng Road, #01-52, Singapore 330006	65115318 	NA
Asia Healthpartners	304, Orchard Road, Lucky Plaza, 05- 06, Singapore 238863	62357888	Operating hours: Monday to Friday: 8:30am to 5:00pm; Saturday: 8:30am to 12:00pm; Sunday and Public Holiday: Closed
AWWA Dementia Day Care Centre	123, Ang Mo Kio Ave 6, #01-4035, Singapore 560123	65119479 	NA
Atria-Pan Dental Group Pte Ltd (Pandan Gardens)	415, Pandan Gardens, 01- 118, Singapore 600415	65667781	Operating hours: Monday, Wednesday, Thursday & Friday: Closed; Tuesday: 9:00am to 2:30pm; Saturday: 12:30pm to 4:30pm; Sunday & Public Holiday: Closed
AWWA Ltd	No 9, Lorong Napiri,, ACCESS Building, Singapore 547531	6511 5200 	NA
AWWA Rehab and Day Care Centre	126, Ang Mo Kio Ave 3, # 01 - 1929, Singapore 560126	65523955 	NA
AWWA Seniors Activity Centre	123, Ang Mo Kio Ave 6, #01-401, Singapore 560123	6454 5465 	Operating hours: Mon-Fri: 8.30 am – 5.30pm
	NA	NA	NA
Aye Metta Clinic Pte. Ltd.	111, North Bridge Road, Peninsula Plaza, 04- 36/36A, Singapore 179098	63370504	Operating hours: Monday to Friday: 2:30pm to 7:00pm; Saturday: Closed; Sunday: 12:30pm to 7:00pm; Public Holiday: Varies
	NA	NA	NA
B S Chew Clinic	252, Jurong East Street 24, 01- 109, Singapore 600252	65678803	Operating hours: Monday to Friday: 8:30am to 12:00pm; 2:00pm to 5:00pm; 7:00pm to 9:00pm; Saturday: 8:30am to 12:00pm, 2:00pm to 4:00pm; Sunday: 9:00am to 12:00pm, 7:00pm to 9:00pm; Public Holiday: Varies
B T Goh Family Clinic & Surgery	194, Kim Keat Avenue, 01- 406, Singapore 310194	63544535	Operating hours: Tuesday & Thursday : 8:30am to 12:30pm, 2:00pm to 4:30pm, Monday,Wednesday & Friday : 8:30am to 12:30pm, 2:00pm to 4:30pm, 7:00pm to 9:00pm, Saturday : 9:00am to 12:00pm, Sunday & PH closed
B9 Dental Centre	449, Clementi Avenue 3, 01- 261, Singapore 120449	67778988	Operating hours: Monday to Sunday : 9.00am to 9.00pm, Public Holidays : 9.00am to 1.00pm
B9 Dental Centre (The Star)	1, Vista Exchange Green, The Star, 01- 02, Singapore 138617	63348988	Operating hours: Monday to Sunday : 10.00am to 9.00pm, Public Holiday : 10.00am to 2.00pm
B K Lim Dental Surgery	632, Bedok Reservoir Road, 01- 822, Singapore 470632	64483328	Operating hours: Monday, Wednesday & Friday: 9:30am to 12.30pm, 2.00pm to 4.00pm, 7.00pm to 8:30pm, Tuesday & Thursdays: 9:30am to 12:30pm, 2.00pm to 4.00pm, Saturday & Sunday : 9:30am to 12.00pm
Associate Dispensaries	94, Toa Payoh Lorong 4, 01- 20, Singapore 310094	62562308	Operating hours: Tuesday, Thursday & Saturday: 11:00am to 12:30pm, Monday, Wednesday & Friday: 11:00am to 12:30pm, 3:30pm to 5:00pm, Sunday & PH closed
Balestier Dental Surgery	10, Whampoa Drive, Singapore 327720	62501997	Operating hours: Monday,Tuesday,Thursdays & Friday : 9.00am to 6.00pm, Wednesday & Saturday : 9.00am to 12.00pm, Sunday & Public Holiday: Closed
Balkis Family Clinic	631, Bedok Reservoir Road, 01- 968, Singapore 470631	64454711	Operating hours: Monday to Thursday: 8:00am to 12:00pm, 2:00pm to 6:00pm; Friday, Saturday & Sunday: 9:00am to 12:00pm; Public Holiday: Closed
Ban Kok Clinic & Surgery	146, Potong Pasir Avenue 1, 01- 141, Singapore 350146	62869955	Operating hours: Monday to Friday: 8:30am to 12:30pm, 2:00pm to 4:30pm; Saturday: 8:30am to 12:30pm; Sunday & Public Holiday: Closed
Ascent Ear Nose Throat Specialist Group	3, Mount Elizabeth, Mount Elizabeth Medical Centre, 09- 03, Singapore 228510	67383615	Operating hours: Monday to Friday: 9:00am to 5:00pm; Saturday: 9:00am to 1:00pm; Sunday & Public Holiday: Closed
Banyan Clinic Pte Ltd	768, Woodlands Avenue 6, Woodlands Mart, 02- 04, Singapore 730768	63652001	Operating hours: Monday to Friday: 8:30am to 2:30pm; 5:30pm to 10:30pm; Saturday & Sunday: 8:30am to 2:30pm; 5:30pm to 10:30pm; Public Holiday: 8:30am to 1:30pm
Bedok Central Clinic	214, Bedok North Street 1, 01- 161, Singapore 460214	62424489	Operating hours: Monday to Saturday : 9:00am to 2:00pm, 5:30pm to 9:00pm, Sunday & PH closed
AMITY MEDICAL CLINIC & DENTAL SURGERY	371, Bukit Batok Street 31, 01- 314, Singapore 650371	65609292	Operating hours: Monday, Tuesday & Thursday : 9.00am to 12:30pm, 2:30pm to 4:30pm, 6:30pm to 8:30pm, Wednesday & Friday : 9.00am to 12:30pm, 2:30pm to 4:30pm, Saturday : 9.00am to 12:30pm, Sunday & Public Holiday : Closed
Bedok Day & Night Clinic	418, Bedok North Avenue 2, 01- 85, Singapore 460418	64441104	Operating hours: Monday,Tuesday,Thursday & Saturday: 9:00am to 12:30pm, 1:30pm to 3:30pm, 6:30pm to 9:30pm, Wednesday,Friday & Sunday : 9:00am to 12:30pm, 6:30pm to 9:30pm
Bedok Family Clinic & Surgery	218, Bedok North Street 1, 01- 17, Singapore 460218	64410236	Operating hours: Monday to Friday: 8:00am to 1:00pm, 2:00pm to 5:00pm, 6:00pm to 12:00am; Saturday, Sunday & Public Holiday: 8:00am to 1:00pm, 2:00pm to 5:00pm, 6:00pm to 12:00am
Bedok Family Medicine Centre	201A, Bedok North Street 1, 01- 563, Singapore 461201	62432522	Operating hours: Monday to Friday: 8:00am to 1:00pm; 2:00pm to 5:00pm, 6:00pm to 9:00pm; Saturday & Sunday: 8:00am to 1:00pm; 2:00pm to 5:00pm, 6:00pm to 9:00pm; Public Holiday: Opened except for major public holidays
Atrio Family Clinic	291, Yishun Street 22, 01- 349, Singapore 760291	67520838	Operating hours: Monday to Saturday: 8:00am to 2:00pm, 5:30pm to 10:30pm; Sunday: 9:00am to 2:00pm, 5:30pm to 10:30pm
Bedok Medical Centre	18, Bedok South Road, 01- 57, Singapore 460018	62414111	Operating hours: Monday, Tuesday & Thursday: 9:00am to 12:30pm, 2:30pm to 4:30pm, 7:00pm to 8:30pm; Wednesday & Friday: 9:00am to 12:30pm, 2:30pm to 4:30pm; Saturday: 9:00am to 12:30pm; Sunday & Public Holiday: Closed
Bedok Clinic & Surgery (Family Medical Centre)	17, Bedok South Road, 01- 565, Singapore 460017	62410943	Operating hours: Monday to Friday : 9:00am to 12:00pm, 2:30pm to 4:00pm, 7:00pm to 9:00pm, Saturday & Sunday: 9:00am to 12:00pm
AWWA Community Home for Senior Citizens	123, Ang Mo Kio Avenue 6, #01-4035, Singapore 560123	64562557 	NA
	NA	NA	NA
Beo Crescent Family Clinic & Surgery	40, Beo Crescent, 01- 02, Singapore 160040	62750269	Operating hours: Monday to Friday : 9:00am to 1:00pm, 2:00pm to 4:30pm, 6:30pm to 9:00pm, Saturday & Sunday : 9:00am to 12:30pm, PH closed
B9 Dental Centre (Toa Payoh)	520, Toa Payoh Lorong 6, HDB Hub, 01- 64, Singapore 310520	62518988	NA
Balestier Clinic And Health Screening Centre	221, Balestier Road, Rocca Balestier, 03- 04, Singapore 329928	62588798	Operating hours: Monday, Thursday & Friday: 8:00am to 12:30pm, 2:00pm to 5:00pm; Tuesday: 8:00am to 12:30pm, 2:30pm to 5:00pm; Wednesday: 8:00am to 12:30pm; Saturday: 8:00am to 12:30pm; Sunday & Public Holiday: Closed
Bethesda Care & Counselling Services Centre	300, Bedok North Avenue 3, Singapore 469717	64451500 	Operating hours: 9:00 AM To 5:30 PM (Monday To Saturday)
Bedok Town Dental Surgery	418, Bedok North Avenue 2, 01- 69, Singapore 460418	64466356	Operating hours: Monday,Wednesday & Thursday : 9:15am to 5.00pm, 6:30pm to 9.00pm, Tuesday & Friday : 9:15am to 7.00pm, Saturday, Sunday & Public Holiday : Closed
Bethesda Dental Surgery	25, New Upper Changi Road, 01- 632, Singapore 462025	62412200	Operating hours: Monday, Tuesday & Thursday : 9.00am to 12:30pm, 2.00pm to 4.00pm, 6;30pm to 8:30pm, Wednesday & Friday : 9.00am to 12:30pm, 2.00pm to 4.00pm, Saturday : 9.00am to 12:30pm, Sunday & PH: Closed
Bewell Clinic	5012, Ang Mo Kio Ave 5, Technoplace II, 01- 01, Singapore 569876	65559038	Operating hours: Monday to Friday : 8:30am to 1:00pm, 2:00pm to 5:00pm, Saturday, Sunday & PH closed
Bernard Tan Dental Surgery	63a, Lengkok Bahru, 01- 376, Singapore 151063	64711921	Operating hours: Monday to Sunday : 10.00am to 5.00pm
Bedok Life Clinic	123, Bedok North Street 2, 01- 160, Singapore 460123	64431398	Operating hours: Monday to Friday: 10:00am to 1:00pm, 4:00pm to 6:30pm; Saturday: 10:00am to 1:00pm; Sunday & Public Holiday: Closed
BL Medical Associates Pte Ltd	2, Science Park Drive, ASCENT, 801- 10, Singapore 118222	67782010	Operating hours: Monday to Friday: 9:00am to 1:00pm, 2:00pm to 5:00pm; Saturday: 11:30am to 2:00pm; Sunday & Public Holidays: Closed
Bless Medical Centre	221, Boon Lay Place, Boon Lay Shopping Centre, 01- 108, Singapore 640221	62664119	Operating hours: Monday to Saturday : 8:00am to 9:30pm, Lunch break : 1:00pm to 2:00pm, Dinner break : 5:00pm to 6:00pm, Sunday & PH closed
Bethel Dental Surgery	1, Jelebu Road, Bukit Panjang Plaza, 01- 63, Singapore 677743	67678086	Operating hours: Monday to Friday : 10.00am to 1.00pm, 2.00pm to 5.00pm, 6.00pm to 9.00pm, Saturday, Sunday & Public Holiday : Closed
Bo Tien Home for the Aged	6, Fourth Chin Bee Road, Singapore 619708	62626021 / 62626020 	Operating hours: 9.00 AM To 6:00 PM (Monday To Friday) , 9:00 AM To 1:00 PM (Saturday) , Closed on Sunday, Public Holidays
	NA	NA	NA
Bok Family Clinic Pte Ltd	117, Bedok Reservoir Road, 01- 58, Singapore 470117	67490275	Operating hours: Monday to Friday : 9:00am to 12:30pm, 2:00pm to 4:00pm, 7:00pm to 9:00pm, Saturday & Sunday: 9:00am to 12:30pm, PH closed
Boon Keng Clinic & Surgery	11, Upper Boon Keng Road, 01- 919, Singapore 380011	67465456	Operating hours: Monday to Thursday: 9:00am to 12:30pm, 2:00pm to 4:00pm, 6:30pm to 8:30pm; Friday: 9:00am to 12:30pm, 2:00pm to 4:00pm; Saturday: 9:00am to 12:30pm; Sunday & Public Holiday: Closed
Bedok North Dental Surgery	530, Bedok North Street 3, 01- 630, Singapore 460530	62420491	Operating hours: Monday & Thursday: 9:00am to 12:30pm, 2:00pm to 7:00pm; Tuesday, Wednesday & Friday: 9:00am to 12:30pm, 2:00pm to 5:00pm; Saturday: 9:00am to 12:30pm; Sunday & Public Holiday: Closed
Boon Lay Corporation Clinic Pte Ltd	350, Jurong East Avenue 1, 01- 1225, Singapore 600350	68994569	Operating hours: Monday to Friday : 8:00am to 12:30pm, 2:00pm to 6:00pm, Saturday : 8:30am to 12:00pm, Sunday & PH closed
Boon Lay Dental Surgery Pte Ltd	350, Jurong East Avenue 1, 01- 1241, Singapore 600350	62615882	Operating hours: Monday to Friday : 9.00am to 12:30pm, 2.00pm to 5:30pm, Saturday & Sunday : 9.00am to 12.30pm
Boon Lay Clinic & Surgery	221, Boon Lay Place, Boon Lay Shopping Centre, 01- 240/244, Singapore 640221	62655247	Operating hours: Monday to Friday : 9:00am to 12:00pm, 2:00pm to 5:00pm, 7:00pm to 9:00pm, Saturday, Sunday & PH: 9:00am to 12:00pm
	NA	NA	NA
Bo Tien Day Activity Centre for the Elderly	125, Pending Road, #01-16, Singapore 670125	67690690 	NA
Bright Hill Evergreen Home	100, Punggol Field, Singapore 828811	64593492 	Operating hours: 9:00 AM To 5:00 PM (Monday To Friday) , 8:30 AM To 1:00 PM (Saturday) , Closed on Sunday, Public Holidays
Bright Smile Dental Surgery Pte. Ltd.	18, Jalan Membina, 01- 05, Singapore 164018	62746800	Operating hours: Monday to Friday : 9.00am to 8:30pm, Saturday : 9.00am to 5.00pm, Sunday & Public Holiday : Closed
Bright Vision Hospital	5, Lorong Napiri, Singapore 547530	62485755 	NA
Brilliant Dental Surgery	166, Woodlands Street 13, 01- 551, Singapore 730166	63652189	Operating hours: Please call the clinic for operating hours
Bright Dental Surgery Pte. Ltd.	1016, Upper Serangoon Road, Singapore 534754	62800701	Operating hours: Monday,Tuesday & Thursday : 9.00am to 8.00pm, Wednesday & Friday : 9.00am to 6.00pm, Saturday : 9.00am to 1.00pm, Sunday & Public Holiday : Closed
British-American Tobacco (Singapore) Private Limited Medical Clinic	15, Senoko Loop, Ground Floor, Singapore 758168	67515496	Operating hours: Monday to Friday: 8:00am to 5:30pm; Saturday, Sunday & Public Holiday: Closed (Not open to public, only for employees)
Broadsmile Dental Clinic	56, New Upper Changi Road, 01- 1316, Singapore 461056	64496198	Operating hours: Monday,Wednesday & Friday : 9.00am to 9.00pm, Tuesday & Thursday : 9.00am to 6.00pm, Saturday & Sunday : 9.00am to 1.00pm
Bukit Batok Dental Surgery Pte Ltd	207, Bukit Batok Street 21, 01- 114, Singapore 650207	65603311	Operating hours: Tuesday, Wednesday & Friday : 9.00am to 12:30pm, 2.00pm to 4:30pm, Monday & Thursday : 9.00am to 12:30pm, 2.00pm to 4:30pm, 7.00pm to 9.00pm, Saturday : 9.00am to 12:30pm, Sunday & PH closed
Bukit Batok Medical Clinic	207, Bukit Batok Street 21, 01- 114, Singapore 650207	65603311	Operating hours: Monday to Friday : 9:00am to 12:30pm, 2:00pm to 4:30pm, 7:00pm to 9:00pm, Wednesday : 9:00am to 12:30pm, 2:00pm to 4:30pm, Saturday & Sunday: 9:00am to 12:30pm
Bukit Batok West Clinic	323, Bukit Batok Street 33, 01- 106, Singapore 650323	65662262	Operating hours: Monday to Friday: 8:30am to 2:00pm, 6:30pm to 8:30pm; Saturday & Sunday: 8:30am to 12:30pm; Public Holiday: Varies
British Dental Surgery Pte Ltd	307, Choa Chu Kang Avenue 4, 01- 693, Singapore 680307	67653323	Operating hours: Monday,Tuesday & Thursday : 9.00am to 12.00pm, 2.00pm to 4.00pm, Wednesday & Friday : 9.00am to 12.00pm, 2.00pm to 4.00pm, 6.00pm to 8.00pm, Saturday : 9.00am to 12.00pm, Sunday & Public Holiday: Closed
Bukit Panjang Dental Surgery	103, Gangsa Road, 01- 37, Singapore 670103	67621021	Operating hours: Monday & Thursday : 8:30am to 12:30pm, 3.00pm to  9.00pm, Tuesday & Friday : 8:30am to 12:30pm, 6:30pm to 9.00pm, Wednesday : 8:30am to 12:30pm, 2.00pm to 4:30pm, 6:30pm to 9.00pm, Saturday & Sunday : 8:30am to 12:30pm, PH closed
Bishan Grace Clinic	150, Bishan Street 11, 01- 151, Singapore 570150	62542232	Operating hours: Monday to Wednesday : 8:30am to 3:00pm, Thursday : 8:30am to 2:00pm, Friday & Saturday : 8:30am to 12:00pm
Bukit Merah Central Medical Centre Pte Ltd	165, Bukit Merah Central, 03- 3683, Singapore 150165	62735455	Operating hours: Monday to Friday: 8:30am to 1:00pm, 2:00pm to 5:00pm, 6:30pm to 8:30pm; Saturday: 8:30am to 1:00pm; Sunday and Public Holiday: Closed
Bukit Timah Family Clinic & Surgery	897, Bukit Timah Road, Singapore 589617	64698816	Operating hours: Monday, Wednesday: 8:30am to 12:30pm, 2:00pm to 5:00pm, 7:00pm to 9:00pm; Tuesday, Thursday & Friday: 8:30am to 12:30pm, 2:00pm to 5:00pm; Saturday: 8:30am to 12:30pm; Sunday & Public Holiday: Closed
Bethesda Medical Centre Pte Ltd	3, Temasek Boulevard, Suntec City, B1- 124, Singapore 038983	63378933	Operating hours: Monday to Friday: 8:30am to 1:00pm, 2:00pm to 5:30pm; Saturday: 9:00am to 12:00pm; Sunday & Public Holiday: Closed
Bukit Timah Nam Seng Dental Surgery Pte Ltd	144, Upper Bukit Timah Road, Beauty World Centre, 01- 16, Singapore 588177	64660043	Operating hours: Monday & Wednesday : 8.30am to 12:30pm, 2.00pm to 4:30pm, 6:30pm to 9.00pm, Tuesday, Thursday & Friday : 8:30am to 12:30pm, 6:30pm to 9.00pm, Saturday : 8:30am to 12:30pm, Sunday : 9.00pm to 12.00pm, Public Holiday : Closed
Buona Vista Dental Surgery	211, Holland Avenue, Holland Road Shopping Centre, 03- 45, Singapore 278967	64668095	Operating hours: Monday to Friday : 9.00am to 12.00pm, 2.00pm to 4:30pm, Saturday : 9.00am to 12.00pm, Sunday & Public Holiday : Closed
Bukit Timah Nam Sang Clinic	80, Jalan Jurong Kechil, Singapore 598591	64690760	Operating hours: Monday to Friday: 9:00am to 12:30pm, 2:00pm to 5:00pm, 7:00pm to 9:00pm; Saturday: 9:00am to 12:30pm; Sunday & Public Holiday: Closed
Bukit Timah Clinic	621A, Bukit Timah Road, Singapore 269731	64665458	Operating hours: Monday to Thursday: 8:30am to 12:30pm, 2:00pm to 5:00pm, 7:00pm to 8:30pm; Friday: 8:30am to 12:30pm, 2:00pm to 5:00pm; Saturday & Sunday: 8:30am to 12:30pm; Public Holiday: Closed
C & A Dental Studio - Holland Village	23A, Lorong Mambong, Holland Village, Singapore 277682	64687847	Operating hours: Monday to Friday : 8.00am to 5.00pm, Saturday : 8.00am to 12.00pm, Sunday & Public Holiday : Closed
Burlinson Dental Surgery	697, East Coast Road, 01- 01, Singapore 459060	62413088	Operating hours: Monday to Friday : 9.00am to 6:30pm, Saturday : 9.00am to 12.00pm, Sunday & Public Holiday : Closed
C & A Dental Studio @ Thomson	244-L, Upper Thomson Road, Singapore 574369	64531233	Operating hours: Monday to Friday : 9.00am to 5.00pm, Saturday : 9.00am to 12.00pm, Sunday & Public Holiday closed
Bukit Panjang Family Clinic	524A, Jelapang Road, Greenridge Shopping Centre, 02- 13, Singapore 671524	67636838	Operating hours: Monday to Friday: 8:00am to 4:00pm; 6:00pm to 9:30pm; Saturday: 8:00am to 1:00pm; 6:00pm to 9:30pm; Sunday & Public Holiday: Closed
Brickworks Dental Surgery	1, Jalan Bukit Merah, 01- 4538, Singapore 150001	62718888	Operating hours: Monday to Friday : 9.00am to 5.00pm, Saturday & Sunday : 9.00am to 1.00pm
C H Tan Medical Clinic & Dental Surgery	177, Bukit Batok West Avenue 8, 01- 259, Singapore 650177	65618712	Operating hours: Monday, Tuesday, Thursday & Friday : 9.00am to 12:30pm, 2.00pm to 4:30pm, 7.00pm to 9.00pm, Wednesday : 9.00am to 12:30pm, 2.00pm to 4:30pm, Saturday & Sunday : 9.00am to 12:30pm, PH : Varies, call to check
	NA	NA	NA
C K Tan Family Clinic & Surgery Pte Ltd	125, Toa Payoh Lorong 1, 01- 537, Singapore 310125	62514438	Operating hours: Monday, Tuesday & Thursday: 8:30am to 12:30pm, 2:00pm to 4:00pm, 6:30 to 8:30pm; Wednesday & Friday: 8:30am to 12:30pm, 2:00pm to 4:00pm; Saturday: 8:30am to 12:30pm; Sunday & Public Holiday: Closed
	NA	NA	NA
C & A Dental Studio @ Parkway Parade Pte Ltd	80, Marine Parade Road, Parkway Parade, 05- 14, Singapore 449269	63455453	NA
C.M.C. Wong Binjai Clinic	15, Binjai Park, Singapore 589824	64693737	Operating hours: Monday to Friday: 9:00am to 8:00pm; Saturday: 9:00am to 1:00pm; Sunday & Public Holiday( Except NY, CNY, GF, E Sunday, Labour Day, National Day,Christmas) : 9:30am to 11:00am
